id_no;binomial;class;order_;WWF_REALM2
57478;Gephyromantis eiselti;AMPHIBIA;ANURA;Madagascar
57479;Spinomantis elegans;AMPHIBIA;ANURA;Madagascar
57480;Gephyromantis enki;AMPHIBIA;ANURA;Madagascar
57481;Mantidactylus femoralis;AMPHIBIA;ANURA;Madagascar
57482;Spinomantis fimbriatus;AMPHIBIA;ANURA;Madagascar
57483;Guibemantis flavobrunneus;AMPHIBIA;ANURA;Madagascar
57484;Mantidactylus grandidieri;AMPHIBIA;ANURA;Madagascar
57485;Blommersia grandisonae;AMPHIBIA;ANURA;Madagascar
57486;Gephyromantis granulatus;AMPHIBIA;ANURA;Madagascar
57487;Spinomantis guibei;AMPHIBIA;ANURA;Madagascar
57488;Mantidactylus guttulatus;AMPHIBIA;ANURA;Madagascar
57489;Gephyromantis horridus;AMPHIBIA;ANURA;Madagascar
57490;Guibemantis kathrinae;AMPHIBIA;ANURA;Madagascar
57491;Blommersia kely;AMPHIBIA;ANURA;Madagascar
57492;Gephyromantis klemmeri;AMPHIBIA;ANURA;Madagascar
57493;Gephyromantis leucocephalus;AMPHIBIA;ANURA;Madagascar
57494;Gephyromantis leucomaculatus;AMPHIBIA;ANURA;Madagascar
57495;Guibemantis liber;AMPHIBIA;ANURA;Madagascar
57496;Mantidactylus lugubris;AMPHIBIA;ANURA;Madagascar
57497;Gephyromantis luteus;AMPHIBIA;ANURA;Madagascar
57498;Mantidactylus madecassus;AMPHIBIA;ANURA;Madagascar
57499;Wakea madinika;AMPHIBIA;ANURA;Madagascar
57500;Mantidactylus majori;AMPHIBIA;ANURA;Madagascar
57501;Gephyromantis malagasius;AMPHIBIA;ANURA;Madagascar
57502;Spinomantis massi;AMPHIBIA;ANURA;Madagascar
57503;Mantidactylus melanopleura;AMPHIBIA;ANURA;Madagascar
57504;Spinomantis microtis;AMPHIBIA;ANURA;Madagascar
57505;Boehmantis microtympanum;AMPHIBIA;ANURA;Madagascar
57506;Mantidactylus mocquardi;AMPHIBIA;ANURA;Madagascar
57507;Gephyromantis moseri;AMPHIBIA;ANURA;Madagascar
57508;Mantidactylus opiparis;AMPHIBIA;ANURA;Madagascar
57509;Mantidactylus pauliani;AMPHIBIA;ANURA;Madagascar
57510;Spinomantis peraccae;AMPHIBIA;ANURA;Madagascar
57511;Spinomantis phantasticus;AMPHIBIA;ANURA;Madagascar
57512;Gephyromantis plicifer;AMPHIBIA;ANURA;Madagascar
57513;Gephyromantis pseudoasper;AMPHIBIA;ANURA;Madagascar
57514;Guibemantis pulcher;AMPHIBIA;ANURA;Madagascar
57515;Guibemantis punctatus;AMPHIBIA;ANURA;Madagascar
57516;Gephyromantis redimitus;AMPHIBIA;ANURA;Madagascar
57517;Gephyromantis rivicola;AMPHIBIA;ANURA;Madagascar
57518;Gephyromantis salegy;AMPHIBIA;ANURA;Madagascar
57519;Blommersia sarotra;AMPHIBIA;ANURA;Madagascar
57520;Gephyromantis schilfi;AMPHIBIA;ANURA;Madagascar
57521;Gephyromantis sculpturatus;AMPHIBIA;ANURA;Madagascar
57522;Gephyromantis silvanus;AMPHIBIA;ANURA;Madagascar
57523;Gephyromantis spiniferus;AMPHIBIA;ANURA;Madagascar
57524;Gephyromantis striatus;AMPHIBIA;ANURA;Madagascar
57525;Gephyromantis tandroka;AMPHIBIA;ANURA;Madagascar
57526;Gephyromantis thelenae;AMPHIBIA;ANURA;Madagascar
57527;Guibemantis tornieri;AMPHIBIA;ANURA;Madagascar
57528;Mantidactylus tricinctus;AMPHIBIA;ANURA;Madagascar
57529;Gephyromantis tschenki;AMPHIBIA;ANURA;Madagascar
57530;Mantidactylus ulcerosus;AMPHIBIA;ANURA;Madagascar
57531;Gephyromantis ventrimaculatus;AMPHIBIA;ANURA;Madagascar
57532;Gephyromantis webbi;AMPHIBIA;ANURA;Madagascar
57533;Blommersia wittei;AMPHIBIA;ANURA;Madagascar
57534;Gephyromantis zavona;AMPHIBIA;ANURA;Madagascar
57535;Mantidactylus zipperi;AMPHIBIA;ANURA;Madagascar
57536;Mantidactylus zolitschka;AMPHIBIA;ANURA;Madagascar
57537;Megophrys carinense;AMPHIBIA;ANURA;Indo-Malay
57538;Megophrys chuannanensis;AMPHIBIA;ANURA;Indo-Malay
57538;Megophrys chuannanensis;AMPHIBIA;ANURA;Palearctic
57539;Megophrys feae;AMPHIBIA;ANURA;Indo-Malay
57540;Megophrys intermedia;AMPHIBIA;ANURA;Indo-Malay
57541;Megophrys platyparietus;AMPHIBIA;ANURA;Indo-Malay
57542;Leptobrachella baluensis;AMPHIBIA;ANURA;Indo-Malay
57543;Leptobrachella brevicrus;AMPHIBIA;ANURA;Indo-Malay
57545;Leptobrachella natunae;AMPHIBIA;ANURA;Indo-Malay
57546;Leptobrachella palmata;AMPHIBIA;ANURA;Indo-Malay
57547;Leptobrachella parva;AMPHIBIA;ANURA;Indo-Malay
57548;Leptobrachella serasanae;AMPHIBIA;ANURA;Indo-Malay
57550;Leptobrachium banae;AMPHIBIA;ANURA;Indo-Malay
57551;Leptobrachium chapaense;AMPHIBIA;ANURA;Indo-Malay
57552;Leptobrachium gunungense;AMPHIBIA;ANURA;Indo-Malay
57553;Leptobrachium hainanense;AMPHIBIA;ANURA;Indo-Malay
57555;Leptobrachium hendricksoni;AMPHIBIA;ANURA;Indo-Malay
57556;Leptobrachium montanum;AMPHIBIA;ANURA;Indo-Malay
57558;Leptobrachium pullum;AMPHIBIA;ANURA;Indo-Malay
57559;Leptobrachium smithi;AMPHIBIA;ANURA;Indo-Malay
57560;Leptobrachium xanthospilum;AMPHIBIA;ANURA;Indo-Malay
57561;Leptobrachella alpina;AMPHIBIA;ANURA;Indo-Malay
57562;Leptobrachella arayai;AMPHIBIA;ANURA;Indo-Malay
57567;Leptobrachella heteropus;AMPHIBIA;ANURA;Indo-Malay
57569;Leptobrachella maura;AMPHIBIA;ANURA;Indo-Malay
57570;Leptobrachella nahangensis;AMPHIBIA;ANURA;Indo-Malay
57571;Leptobrachella oshanensis;AMPHIBIA;ANURA;Indo-Malay
57572;Leptobrachella pelodytoides;AMPHIBIA;ANURA;Indo-Malay
57573;Leptobrachella picta;AMPHIBIA;ANURA;Indo-Malay
57574;Leptobrachella pluvialis;AMPHIBIA;ANURA;Indo-Malay
57575;Leptobrachella sungi;AMPHIBIA;ANURA;Indo-Malay
57576;Leptobrachella tuberosa;AMPHIBIA;ANURA;Indo-Malay
57577;Leptobrachella ventripunctata;AMPHIBIA;ANURA;Indo-Malay
57578;Megophrys edwardinae;AMPHIBIA;ANURA;Indo-Malay
57579;Megophrys kobayashii;AMPHIBIA;ANURA;Indo-Malay
57580;Megophrys ligayae;AMPHIBIA;ANURA;Indo-Malay
57581;Megophrys montana;AMPHIBIA;ANURA;Indo-Malay
57582;Megophrys nasuta;AMPHIBIA;ANURA;Indo-Malay
57583;Megophrys stejnegeri;AMPHIBIA;ANURA;Indo-Malay
57585;Megophrys hansi;AMPHIBIA;ANURA;Indo-Malay
57586;Megophrys microstoma;AMPHIBIA;ANURA;Indo-Malay
57587;Megophrys koui;AMPHIBIA;ANURA;Indo-Malay
57588;Oreolalax chuanbeiensis;AMPHIBIA;ANURA;Palearctic
57589;Oreolalax granulosus;AMPHIBIA;ANURA;Indo-Malay
57590;Oreolalax jingdongensis;AMPHIBIA;ANURA;Indo-Malay
57591;Oreolalax liangbeiensis;AMPHIBIA;ANURA;Palearctic
57592;Oreolalax lichuanensis;AMPHIBIA;ANURA;Palearctic
57593;Oreolalax major;AMPHIBIA;ANURA;Palearctic
57594;Oreolalax multipunctatus;AMPHIBIA;ANURA;Palearctic
57595;Oreolalax nanjiangensis;AMPHIBIA;ANURA;Palearctic
57596;Oreolalax omeimontis;AMPHIBIA;ANURA;Palearctic
57597;Oreolalax pingii;AMPHIBIA;ANURA;Palearctic
57598;Oreolalax popei;AMPHIBIA;ANURA;Palearctic
57599;Oreolalax puxiongensis;AMPHIBIA;ANURA;Palearctic
57600;Oreolalax rhodostigmatus;AMPHIBIA;ANURA;Indo-Malay
57601;Oreolalax rugosus;AMPHIBIA;ANURA;Palearctic
57602;Oreolalax schmidti;AMPHIBIA;ANURA;Palearctic
57603;Oreolalax weigoldi;AMPHIBIA;ANURA;Palearctic
57604;Oreolalax xiangchengensis;AMPHIBIA;ANURA;Palearctic
57605;Scutiger adungensis;AMPHIBIA;ANURA;Indo-Malay
57607;Scutiger boulengeri;AMPHIBIA;ANURA;Indo-Malay
57608;Scutiger brevipes;AMPHIBIA;ANURA;Palearctic
57609;Scutiger chintingensis;AMPHIBIA;ANURA;Palearctic
57610;Scutiger glandulatus;AMPHIBIA;ANURA;Palearctic
57611;Scutiger gongshanensis;AMPHIBIA;ANURA;Indo-Malay
57612;Scutiger jiulongensis;AMPHIBIA;ANURA;Palearctic
57613;Scutiger liupanensis;AMPHIBIA;ANURA;Palearctic
57614;Scutiger maculatus;AMPHIBIA;ANURA;Palearctic
57616;Scutiger muliensis;AMPHIBIA;ANURA;Palearctic
57617;Scutiger nepalensis;AMPHIBIA;ANURA;Indo-Malay
57618;Scutiger ningshanensis;AMPHIBIA;ANURA;Palearctic
57619;Scutiger nyingchiensis;AMPHIBIA;ANURA;Indo-Malay
57620;Scutiger pingwuensis;AMPHIBIA;ANURA;Palearctic
57622;Scutiger sikimmensis;AMPHIBIA;ANURA;Indo-Malay
57623;Scutiger tuberculatus;AMPHIBIA;ANURA;Palearctic
57624;Leptobrachium ailaonicum;AMPHIBIA;ANURA;Indo-Malay
57625;Leptobrachium boringii;AMPHIBIA;ANURA;Indo-Malay
57626;Leptobrachium echinatum;AMPHIBIA;ANURA;Indo-Malay
57627;Leptobrachium leishanense;AMPHIBIA;ANURA;Indo-Malay
57628;Leptobrachium liui;AMPHIBIA;ANURA;Indo-Malay
57629;Megophrys aceras;AMPHIBIA;ANURA;Indo-Malay
57630;Megophrys auralensis;AMPHIBIA;ANURA;Indo-Malay
57631;Megophrys baluensis;AMPHIBIA;ANURA;Indo-Malay
57632;Megophrys boettgeri;AMPHIBIA;ANURA;Indo-Malay
57633;Megophrys brachykolos;AMPHIBIA;ANURA;Indo-Malay
57634;Megophrys caudoprocta;AMPHIBIA;ANURA;Palearctic
57635;Megophrys daweimontis;AMPHIBIA;ANURA;Indo-Malay
57636;Megophrys dringi;AMPHIBIA;ANURA;Indo-Malay
57637;Megophrys gigantica;AMPHIBIA;ANURA;Indo-Malay
57638;Megophrys glandulosa;AMPHIBIA;ANURA;Indo-Malay
57639;Megophrys jingdongensis;AMPHIBIA;ANURA;Indo-Malay
57640;Philautus kempii;AMPHIBIA;ANURA;Indo-Malay
57641;Megophrys kuatunensis;AMPHIBIA;ANURA;Indo-Malay
57642;Megophrys longipes;AMPHIBIA;ANURA;Indo-Malay
57643;Megophrys major;AMPHIBIA;ANURA;Indo-Malay
57644;Megophrys mangshanensis;AMPHIBIA;ANURA;Indo-Malay
57645;Megophrys medogensis;AMPHIBIA;ANURA;Palearctic
57646;Megophrys minor;AMPHIBIA;ANURA;Indo-Malay
57647;Megophrys nankiangensis;AMPHIBIA;ANURA;Palearctic
57648;Megophrys omeimontis;AMPHIBIA;ANURA;Indo-Malay
57648;Megophrys omeimontis;AMPHIBIA;ANURA;Palearctic
57649;Megophrys pachyproctus;AMPHIBIA;ANURA;Palearctic
57650;Megophrys palpebralespinosa;AMPHIBIA;ANURA;Indo-Malay
57651;Megophrys parva;AMPHIBIA;ANURA;Indo-Malay
57652;Megophrys robusta;AMPHIBIA;ANURA;Indo-Malay
57653;Megophrys shapingensis;AMPHIBIA;ANURA;Palearctic
57654;Megophrys shuichengensis;AMPHIBIA;ANURA;Palearctic
57655;Megophrys spinata;AMPHIBIA;ANURA;Indo-Malay
57656;Megophrys wawuensis;AMPHIBIA;ANURA;Palearctic
57657;Megophrys wuliangshanensis;AMPHIBIA;ANURA;Indo-Malay
57658;Megophrys wushanensis;AMPHIBIA;ANURA;Palearctic
57659;Megophrys zhangi;AMPHIBIA;ANURA;Indo-Malay
57660;Adelastes hylonomos;AMPHIBIA;ANURA;Neotropic
57661;Choerophryne brunhildae;AMPHIBIA;ANURA;Indo-Malay
57662;Choerophryne darlingtoni;AMPHIBIA;ANURA;Indo-Malay
57663;Choerophryne fafniri;AMPHIBIA;ANURA;Indo-Malay
57664;Choerophryne gudrunae;AMPHIBIA;ANURA;Indo-Malay
57665;Choerophryne gunnari;AMPHIBIA;ANURA;Indo-Malay
57666;Choerophryne laurini;AMPHIBIA;ANURA;Indo-Malay
57667;Choerophryne rhenaurum;AMPHIBIA;ANURA;Indo-Malay
57668;Choerophryne siegfriedi;AMPHIBIA;ANURA;Indo-Malay
57669;Choerophryne swanhildae;AMPHIBIA;ANURA;Indo-Malay
57671;Choerophryne valkuriarum;AMPHIBIA;ANURA;Indo-Malay
57672;Choerophryne variegata;AMPHIBIA;ANURA;Indo-Malay
57673;Hamptophryne alios;AMPHIBIA;ANURA;Neotropic
57674;Anodonthyla boulengerii;AMPHIBIA;ANURA;Madagascar
57675;Anodonthyla montana;AMPHIBIA;ANURA;Madagascar
57676;Anodonthyla nigrigularis;AMPHIBIA;ANURA;Madagascar
57677;Anodonthyla rouxae;AMPHIBIA;ANURA;Madagascar
57678;Aphantophryne minuta;AMPHIBIA;ANURA;Indo-Malay
57679;Aphantophryne pansa;AMPHIBIA;ANURA;Indo-Malay
57680;Aphantophryne sabini;AMPHIBIA;ANURA;Indo-Malay
57681;Arcovomer passarellii;AMPHIBIA;ANURA;Neotropic
57682;Asterophrys leucopus;AMPHIBIA;ANURA;Indo-Malay
57683;Asterophrys turpicola;AMPHIBIA;ANURA;Indo-Malay
57684;Austrochaperina adamantina;AMPHIBIA;ANURA;Indo-Malay
57685;Austrochaperina aquilonia;AMPHIBIA;ANURA;Indo-Malay
57686;Austrochaperina archboldi;AMPHIBIA;ANURA;Indo-Malay
57687;Austrochaperina basipalmata;AMPHIBIA;ANURA;Indo-Malay
57688;Austrochaperina blumi;AMPHIBIA;ANURA;Indo-Malay
57689;Austrochaperina brevipes;AMPHIBIA;ANURA;Indo-Malay
57690;Austrochaperina derongo;AMPHIBIA;ANURA;Indo-Malay
57691;Copiula guttata;AMPHIBIA;ANURA;Indo-Malay
57692;Austrochaperina hooglandi;AMPHIBIA;ANURA;Indo-Malay
57693;Austrochaperina kosarek;AMPHIBIA;ANURA;Indo-Malay
57695;Austrochaperina mehelyi;AMPHIBIA;ANURA;Indo-Malay
57696;Austrochaperina novaebritanniae;AMPHIBIA;ANURA;Indo-Malay
57697;Austrochaperina palmipes;AMPHIBIA;ANURA;Indo-Malay
57698;Austrochaperina parkeri;AMPHIBIA;ANURA;Indo-Malay
57699;Austrochaperina polysticta;AMPHIBIA;ANURA;Indo-Malay
57700;Austrochaperina rivularis;AMPHIBIA;ANURA;Indo-Malay
57701;Austrochaperina septentrionalis;AMPHIBIA;ANURA;Indo-Malay
57702;Austrochaperina yelaensis;AMPHIBIA;ANURA;Indo-Malay
57703;Balebreviceps hillmani;AMPHIBIA;ANURA;Afrotropic
57704;Barygenys atra;AMPHIBIA;ANURA;Indo-Malay
57705;Barygenys cheesmanae;AMPHIBIA;ANURA;Indo-Malay
57707;Barygenys flavigularis;AMPHIBIA;ANURA;Indo-Malay
57708;Barygenys maculata;AMPHIBIA;ANURA;Indo-Malay
57709;Barygenys nana;AMPHIBIA;ANURA;Indo-Malay
57710;Barygenys parvula;AMPHIBIA;ANURA;Indo-Malay
57711;Breviceps acutirostris;AMPHIBIA;ANURA;Afrotropic
57712;Breviceps adspersus;AMPHIBIA;ANURA;Afrotropic
57713;Breviceps bagginsi;AMPHIBIA;ANURA;Afrotropic
57714;Breviceps fuscus;AMPHIBIA;ANURA;Afrotropic
57715;Breviceps montanus;AMPHIBIA;ANURA;Afrotropic
57716;Breviceps mossambicus;AMPHIBIA;ANURA;Afrotropic
57717;Breviceps namaquensis;AMPHIBIA;ANURA;Afrotropic
57718;Breviceps poweri;AMPHIBIA;ANURA;Afrotropic
57719;Breviceps rosei;AMPHIBIA;ANURA;Afrotropic
57720;Breviceps sopranus;AMPHIBIA;ANURA;Afrotropic
57721;Breviceps sylvestris;AMPHIBIA;ANURA;Afrotropic
57722;Breviceps verrucosus;AMPHIBIA;ANURA;Afrotropic
57723;Glyphoglossus brooksii;AMPHIBIA;ANURA;Indo-Malay
57724;Glyphoglossus flavus;AMPHIBIA;ANURA;Indo-Malay
57725;Glyphoglossus guttulatus;AMPHIBIA;ANURA;Indo-Malay
57726;Glyphoglossus smithi;AMPHIBIA;ANURA;Indo-Malay
57727;Glyphoglossus volzi;AMPHIBIA;ANURA;Indo-Malay
57728;Glyphoglossus yunnanensis;AMPHIBIA;ANURA;Indo-Malay
57730;Callulops boettgeri;AMPHIBIA;ANURA;Indo-Malay
57731;Callulops comptus;AMPHIBIA;ANURA;Indo-Malay
57733;Callulops dubius;AMPHIBIA;ANURA;Indo-Malay
57734;Asterophrys eurydactyla;AMPHIBIA;ANURA;Indo-Malay
57735;Callulops fuscus;AMPHIBIA;ANURA;Indo-Malay
57736;Callulops glandulosus;AMPHIBIA;ANURA;Indo-Malay
57737;Callulops humicola;AMPHIBIA;ANURA;Indo-Malay
57738;Callulops kopsteini;AMPHIBIA;ANURA;Indo-Malay
57739;Callulops marmoratus;AMPHIBIA;ANURA;Indo-Malay
57740;Callulops personatus;AMPHIBIA;ANURA;Indo-Malay
57742;Callulops sagittatus;AMPHIBIA;ANURA;Indo-Malay
57743;Asterophrys slateri;AMPHIBIA;ANURA;Indo-Malay
57744;Callulops stictogaster;AMPHIBIA;ANURA;Indo-Malay
57745;Callulops wilhelmanus;AMPHIBIA;ANURA;Indo-Malay
57746;Chaperina fusca;AMPHIBIA;ANURA;Indo-Malay
57747;Chiasmocleis alagoana;AMPHIBIA;ANURA;Neotropic
57748;Chiasmocleis albopunctata;AMPHIBIA;ANURA;Neotropic
57749;Chiasmocleis anatipes;AMPHIBIA;ANURA;Neotropic
57750;Chiasmocleis atlantica;AMPHIBIA;ANURA;Neotropic
57751;Chiasmocleis bassleri;AMPHIBIA;ANURA;Neotropic
57752;Chiasmocleis capixaba;AMPHIBIA;ANURA;Neotropic
57753;Chiasmocleis lacrimae;AMPHIBIA;ANURA;Neotropic
57754;Chiasmocleis centralis;AMPHIBIA;ANURA;Neotropic
57755;Chiasmocleis cordeiroi;AMPHIBIA;ANURA;Neotropic
57756;Chiasmocleis crucis;AMPHIBIA;ANURA;Neotropic
57757;Chiasmocleis hudsoni;AMPHIBIA;ANURA;Neotropic
57758;Chiasmocleis jimi;AMPHIBIA;ANURA;Neotropic
57759;Chiasmocleis leucosticta;AMPHIBIA;ANURA;Neotropic
57760;Chiasmocleis mehelyi;AMPHIBIA;ANURA;Neotropic
57761;Elachistocleis panamensis;AMPHIBIA;ANURA;Neotropic
57762;Chiasmocleis schubarti;AMPHIBIA;ANURA;Neotropic
57763;Chiasmocleis shudikarensis;AMPHIBIA;ANURA;Neotropic
57764;Chiasmocleis ventrimaculata;AMPHIBIA;ANURA;Neotropic
57765;Choerophryne allisoni;AMPHIBIA;ANURA;Indo-Malay
57766;Choerophryne longirostris;AMPHIBIA;ANURA;Indo-Malay
57767;Choerophryne proboscidea;AMPHIBIA;ANURA;Indo-Malay
57768;Choerophryne rostellifer;AMPHIBIA;ANURA;Indo-Malay
57769;Cophixalus aenigma;AMPHIBIA;ANURA;Australasia
57772;Cophixalus balbus;AMPHIBIA;ANURA;Indo-Malay
57773;Cophixalus bewaniensis;AMPHIBIA;ANURA;Indo-Malay
57774;Cophixalus biroi;AMPHIBIA;ANURA;Indo-Malay
57775;Cophixalus cheesmanae;AMPHIBIA;ANURA;Indo-Malay
57776;Cophixalus cryptotympanum;AMPHIBIA;ANURA;Indo-Malay
57777;Cophixalus daymani;AMPHIBIA;ANURA;Indo-Malay
57778;Cophixalus kaindiensis;AMPHIBIA;ANURA;Indo-Malay
57779;Cophixalus montanus;AMPHIBIA;ANURA;Indo-Malay
57780;Cophixalus monticola;AMPHIBIA;ANURA;Australasia
57781;Cophixalus nubicola;AMPHIBIA;ANURA;Indo-Malay
57782;Cophixalus parkeri;AMPHIBIA;ANURA;Indo-Malay
57783;Cophixalus pipilans;AMPHIBIA;ANURA;Indo-Malay
57784;Cophixalus pulchellus;AMPHIBIA;ANURA;Indo-Malay
57785;Cophixalus riparius;AMPHIBIA;ANURA;Indo-Malay
57786;Cophixalus shellyi;AMPHIBIA;ANURA;Indo-Malay
57787;Cophixalus sphagnicola;AMPHIBIA;ANURA;Indo-Malay
57788;Cophixalus tagulensis;AMPHIBIA;ANURA;Indo-Malay
57789;Cophixalus tetzlaffi;AMPHIBIA;ANURA;Indo-Malay
57790;Cophixalus verecundus;AMPHIBIA;ANURA;Indo-Malay
57792;Cophyla phyllodactyla;AMPHIBIA;ANURA;Madagascar
57793;Copiula exspectata;AMPHIBIA;ANURA;Indo-Malay
57794;Copiula fistulans;AMPHIBIA;ANURA;Indo-Malay
57795;Copiula major;AMPHIBIA;ANURA;Indo-Malay
57796;Copiula minor;AMPHIBIA;ANURA;Indo-Malay
57797;Copiula obsti;AMPHIBIA;ANURA;Indo-Malay
57798;Copiula oxyrhina;AMPHIBIA;ANURA;Indo-Malay
57799;Copiula pipiens;AMPHIBIA;ANURA;Indo-Malay
57800;Copiula tyleri;AMPHIBIA;ANURA;Indo-Malay
57801;Ctenophryne geayi;AMPHIBIA;ANURA;Neotropic
57802;Ctenophryne minor;AMPHIBIA;ANURA;Neotropic
57803;Dasypops schirchi;AMPHIBIA;ANURA;Neotropic
57804;Dermatonotus muelleri;AMPHIBIA;ANURA;Neotropic
57805;Dyscophus guineti;AMPHIBIA;ANURA;Madagascar
57806;Dyscophus insularis;AMPHIBIA;ANURA;Madagascar
57807;Elachistocleis bicolor;AMPHIBIA;ANURA;Neotropic
57808;Elachistocleis erythrogaster;AMPHIBIA;ANURA;Neotropic
57809;Elachistocleis ovalis;AMPHIBIA;ANURA;Neotropic
57810;Elachistocleis piauiensis;AMPHIBIA;ANURA;Neotropic
57811;Elachistocleis skotogaster;AMPHIBIA;ANURA;Neotropic
57812;Elachistocleis surinamensis;AMPHIBIA;ANURA;Neotropic
57813;Gastrophryne carolinensis;AMPHIBIA;ANURA;Nearctic
57814;Gastrophryne elegans;AMPHIBIA;ANURA;Nearctic
57815;Gastrophryne olivacea;AMPHIBIA;ANURA;Nearctic
57816;Hypopachus pictiventris;AMPHIBIA;ANURA;Neotropic
57817;Hypopachus ustus;AMPHIBIA;ANURA;Nearctic
57818;Gastrophrynoides borneensis;AMPHIBIA;ANURA;Indo-Malay
57819;Sphenophryne thomsoni;AMPHIBIA;ANURA;Indo-Malay
57820;Glyphoglossus molossus;AMPHIBIA;ANURA;Indo-Malay
57821;Hamptophryne boliviana;AMPHIBIA;ANURA;Neotropic
57822;Hoplophryne rogersi;AMPHIBIA;ANURA;Afrotropic
57823;Hoplophryne uluguruensis;AMPHIBIA;ANURA;Afrotropic
57824;Hylophorbus nigrinus;AMPHIBIA;ANURA;Indo-Malay
57825;Hylophorbus picoides;AMPHIBIA;ANURA;Indo-Malay
57826;Hylophorbus richardsi;AMPHIBIA;ANURA;Indo-Malay
57827;Hylophorbus rufescens;AMPHIBIA;ANURA;Indo-Malay
57828;Hylophorbus sextus;AMPHIBIA;ANURA;Indo-Malay
57829;Hylophorbus tetraphonus;AMPHIBIA;ANURA;Indo-Malay
57830;Hylophorbus wondiwoi;AMPHIBIA;ANURA;Indo-Malay
57831;Hypopachus barberi;AMPHIBIA;ANURA;Neotropic
57832;Hypopachus variolosus;AMPHIBIA;ANURA;Nearctic
57833;Kalophrynus baluensis;AMPHIBIA;ANURA;Indo-Malay
57834;Kalophrynus bunguranus;AMPHIBIA;ANURA;Indo-Malay
57835;Kalophrynus eok;AMPHIBIA;ANURA;Indo-Malay
57836;Kalophrynus heterochirus;AMPHIBIA;ANURA;Indo-Malay
57837;Kalophrynus interlineatus;AMPHIBIA;ANURA;Indo-Malay
57838;Kalophrynus intermedius;AMPHIBIA;ANURA;Indo-Malay
57839;Micryletta menglienica;AMPHIBIA;ANURA;Indo-Malay
57840;Kalophrynus minusculus;AMPHIBIA;ANURA;Indo-Malay
57841;Kalophrynus nubicola;AMPHIBIA;ANURA;Indo-Malay
57842;Kalophrynus orangensis;AMPHIBIA;ANURA;Indo-Malay
57843;Kalophrynus palmatissimus;AMPHIBIA;ANURA;Indo-Malay
57844;Kalophrynus pleurostigma;AMPHIBIA;ANURA;Indo-Malay
57846;Kalophrynus robinsoni;AMPHIBIA;ANURA;Indo-Malay
57847;Kalophrynus subterrestris;AMPHIBIA;ANURA;Indo-Malay
57848;Kaloula baleata;AMPHIBIA;ANURA;Indo-Malay
57849;Kaloula borealis;AMPHIBIA;ANURA;Palearctic
57850;Kaloula conjuncta;AMPHIBIA;ANURA;Indo-Malay
57851;Kaloula kalingensis;AMPHIBIA;ANURA;Indo-Malay
57852;Kaloula kokacii;AMPHIBIA;ANURA;Indo-Malay
57853;Kaloula mediolineata;AMPHIBIA;ANURA;Indo-Malay
57854;Kaloula picta;AMPHIBIA;ANURA;Indo-Malay
57855;Kaloula pulchra;AMPHIBIA;ANURA;Indo-Malay
57856;Kaloula rigida;AMPHIBIA;ANURA;Indo-Malay
57857;Kaloula rugifera;AMPHIBIA;ANURA;Palearctic
57858;Uperodon taprobanicus;AMPHIBIA;ANURA;Indo-Malay
57859;Kaloula verrucosa;AMPHIBIA;ANURA;Indo-Malay
57860;Kaloula walteri;AMPHIBIA;ANURA;Indo-Malay
57861;Sphenophryne allisoni;AMPHIBIA;ANURA;Indo-Malay
57862;Sphenophryne dentata;AMPHIBIA;ANURA;Indo-Malay
57863;Sphenophryne rhododactyla;AMPHIBIA;ANURA;Indo-Malay
57864;Sphenophryne rubra;AMPHIBIA;ANURA;Indo-Malay
57865;Sphenophryne schlaginhaufeni;AMPHIBIA;ANURA;Indo-Malay
57866;Sphenophryne similis;AMPHIBIA;ANURA;Indo-Malay
57867;Madecassophryne truebae;AMPHIBIA;ANURA;Madagascar
57868;Hylophorbus infulatus;AMPHIBIA;ANURA;Indo-Malay
57869;Mantophryne lateralis;AMPHIBIA;ANURA;Indo-Malay
57870;Mantophryne louisiadensis;AMPHIBIA;ANURA;Indo-Malay
57871;Metaphrynella pollicaris;AMPHIBIA;ANURA;Indo-Malay
57872;Metaphrynella sundana;AMPHIBIA;ANURA;Indo-Malay
57874;Nanohyla annamensis;AMPHIBIA;ANURA;Indo-Malay
57875;Nanohyla annectens;AMPHIBIA;ANURA;Indo-Malay
57876;Microhyla berdmorei;AMPHIBIA;ANURA;Indo-Malay
57878;Microhyla butleri;AMPHIBIA;ANURA;Indo-Malay
57879;Microhyla chakrapanii;AMPHIBIA;ANURA;Indo-Malay
57880;Micryletta erythropoda;AMPHIBIA;ANURA;Indo-Malay
57881;Microhyla fusca;AMPHIBIA;ANURA;Indo-Malay
57882;Microhyla heymonsi;AMPHIBIA;ANURA;Indo-Malay
57883;Microhyla karunaratnei;AMPHIBIA;ANURA;Indo-Malay
57884;Microhyla maculifera;AMPHIBIA;ANURA;Indo-Malay
57885;Microhyla mixtura;AMPHIBIA;ANURA;Indo-Malay
57886;Microhyla ornata;AMPHIBIA;ANURA;Indo-Malay
57887;Microhyla palmipes;AMPHIBIA;ANURA;Indo-Malay
57888;Nanohyla perparva;AMPHIBIA;ANURA;Indo-Malay
57889;Nanohyla petrigena;AMPHIBIA;ANURA;Indo-Malay
57890;Microhyla picta;AMPHIBIA;ANURA;Indo-Malay
57891;Microhyla pulchra;AMPHIBIA;ANURA;Indo-Malay
57892;Microhyla rubra;AMPHIBIA;ANURA;Indo-Malay
